Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Device,Attack Name,Label
192.168.137.63-34.218.147.23-5441-443-6,192.168.137.63,5441,34.218.147.23,443,6,28/09/21 15:41,655219,9,9,853,636,341,0,94.77777778,131.2324062,389,0,70.66666667,131.8114183,2272.522622,27.47173083,38542.29412,48316.16151,130852.0,56.0,655219.0,81902.375,51878.12375,133724.0,826.0,557319.0,69664.875,60862.82177,143352.0,56.0,0,0,0,0,184,184,13.73586541,13.73586541,0,389,78.36842105,126.0221367,15881.57895,0,2,1,8,17,0,0,0,1,82.72222222,94.77777778,70.66666667,0,0,0,1489,8,2699,0,0,0,0,4380,3752,5,20,0.0,0.0,0.0,0.0,0,0,0,0,Globe Lamp,Benign Traffic,0
192.168.137.63-34.218.147.23-64313-443-6,192.168.137.63,64313,34.218.147.23,443,6,28/09/21 15:42,966186,9,9,677,620,357,0,75.22222222,113.5867265,373,0,68.88888889,127.0014217,1342.391631,18.62995324,56834.47059,44395.83782,126432.0,58.0,966186.0,120773.25,72746.85124,177801.0,711.0,814108.0,101763.5,89038.35717,211942.0,58.0,0,0,0,0,184,184,9.314976619,9.314976619,0,373,68.26315789,114.830717,13186.09357,0,2,1,8,17,0,0,0,1,72.05555556,75.22222222,68.88888889,0,0,0,1297,8,1824,0,0,0,0,4380,2680,5,20,0.0,0.0,0.0,0.0,0,0,0,0,Globe Lamp,Benign Traffic,0
192.168.137.63-35.162.13.26-48206-8886-6,192.168.137.63,48206,35.162.13.26,8886,6,28/09/21 15:41,61242515,12,10,831,515,309,0,69.25,88.9720334,148,0,51.5,50.2289204,21.97819603,0.359227573,2916310.238,12900000.0,59200000.0,73.0,61200000.0,5567501.364,17800000.0,59200000.0,6309.0,61000000.0,6777358.778,19800000.0,59500000.0,73.0,0,0,0,0,244,204,0.195942312,0.16328526,0,309,58.52173913,72.32557046,5230.988142,0,2,0,13,21,0,0,0,0,61.18181818,69.25,51.5,0,0,0,1208,11,819,12,831,10,515,4380,3752,7,20,1750242.0,0.0,1750242.0,1750242.0,59200000,0,59200000,59200000,Globe Lamp,Benign Traffic,0
192.168.137.63-35.162.13.26-48206-8886-6,192.168.137.63,48206,35.162.13.26,8886,6,28/09/21 15:45,514717,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.885630356,514717.0,0.0,514717.0,514717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1.942815178,1.942815178,0,0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3752,3752,0,20,0.0,0.0,0.0,0.0,0,0,0,0,Globe Lamp,Benign Traffic,0
54.148.153.241-192.168.137.63-8886-27289-6,54.148.153.241,8886,192.168.137.63,27289,6,28/09/21 15:53,2394370,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.835292791,2394370.0,0.0,2394370.0,2394370.0,2394370.0,2394370.0,0.0,2394370.0,2394370.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.835292791,0.0,0,0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,3752,0,0,20,0.0,0.0,0.0,0.0,0,0,0,0,Globe Lamp,Benign Traffic,0
192.168.137.63-54.69.37.156-2073-443-6,192.168.137.63,2073,54.69.37.156,443,6,28/09/21 15:49,892407,8,7,576,700,357,0,72.0,120.9887834,453,0,100.0,167.2453288,1429.840869,16.80847416,63743.35714,49222.22016,127722.0,57.0,892407.0,127486.7143,88268.75982,200457.0,891.0,703157.0,117192.8333,101738.8459,219384.0,57.0,0,0,0,0,164,144,8.964519552,7.843954608,0,453,79.75,136.6272301,18667.0,0,2,1,7,14,0,0,0,0,85.06666667,72.0,100.0,0,0,0,1276,7,2154,0,0,0,0,4380,2680,4,20,0.0,0.0,0.0,0.0,0,0,0,0,Globe Lamp,Benign Traffic,0
192.168.137.63-54.69.37.156-18494-443-6,192.168.137.63,18494,54.69.37.156,443,6,28/09/21 15:49,658175,9,9,853,636,341,0,94.77777778,131.2324062,389,0,70.66666667,131.8114183,2262.316253,27.3483496,38716.17647,48015.10054,128741.0,55.0,658175.0,82271.875,50869.84605,131406.0,961.0,559743.0,69967.875,60838.74931,145750.0,55.0,0,0,0,0,184,184,13.6741748,13.6741748,0,389,78.36842105,126.0221367,15881.57895,0,2,1,8,17,0,0,0,1,82.72222222,94.77777778,70.66666667,0,0,0,1489,8,2700,0,0,0,0,4380,3752,5,20,0.0,0.0,0.0,0.0,0,0,0,0,Globe Lamp,Benign Traffic,0
192.168.137.63-54.69.37.156-64173-443-6,192.168.137.63,64173,54.69.37.156,443,6,28/09/21 15:50,972031,9,9,677,620,357,0,75.22222222,113.5867265,373,0,68.88888889,127.0014217,1334.319584,18.51792793,57178.29412,44915.48643,132410.0,57.0,972031.0,121503.875,72143.75171,193729.0,2559.0,829511.0,103688.875,88612.28674,201827.0,57.0,0,0,0,0,184,184,9.258963963,9.258963963,0,373,68.26315789,114.830717,13186.09357,0,2,1,8,17,0,0,0,1,72.05555556,75.22222222,68.88888889,0,0,0,1297,8,1804,0,0,0,0,4380,2680,5,20,0.0,0.0,0.0,0.0,0,0,0,0,Globe Lamp,Benign Traffic,0
192.168.137.63-54.148.153.241-27289-8886-6,192.168.137.63,27289,54.148.153.241,8886,6,28/09/21 15:49,61241168,12,10,831,515,309,0,69.25,88.9720334,148,0,51.5,50.2289204,21.97867944,0.359235474,2916246.095,12900000.0,59300000.0,0.0,61200000.0,5567378.909,17800000.0,59300000.0,0.0,61000000.0,6779789.0,19800000.0,59500000.0,65.0,0,0,0,0,244,204,0.195946622,0.163288852,0,309,58.52173913,72.32557046,5230.988142,0,2,0,13,21,0,0,0,0,61.18181818,69.25,51.5,0,0,0,1208,11,861,12,831,10,515,4380,3752,7,20,1741750.0,0.0,1741750.0,1741750.0,59300000,0,59300000,59300000,Globe Lamp,Benign Traffic,0
192.168.137.63-54.148.153.241-27289-8886-6,192.168.137.63,27289,54.148.153.241,8886,6,28/09/21 15:53,590283,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.388205318,590283.0,0.0,590283.0,590283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1.694102659,1.694102659,0,0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3752,3752,0,20,0.0,0.0,0.0,0.0,0,0,0,0,Globe Lamp,Benign Traffic,0
34.210.19.179-192.168.137.63-8886-30241-6,34.210.19.179,8886,192.168.137.63,30241,6,28/09/21 16:01,2000234,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999883014,2000234.0,0.0,2000234.0,2000234.0,2000234.0,2000234.0,0.0,2000234.0,2000234.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.999883014,0.0,0,0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,3752,0,0,20,0.0,0.0,0.0,0.0,0,0,0,0,Globe Lamp,Benign Traffic,0
192.168.137.63-34.218.147.23-48687-443-6,192.168.137.63,48687,34.218.147.23,443,6,28/09/21 15:57,808693,8,7,576,700,357,0,72.0,120.9887834,453,0,100.0,167.2453288,1577.854637,18.54844793,57763.78571,49111.92187,125582.0,56.0,808693.0,115527.5714,85912.50926,201104.0,619.0,614358.0,102393.0,95174.08586,237007.0,56.0,0,0,0,0,164,144,9.892505561,8.655942366,0,453,79.75,136.6272301,18667.0,0,2,1,7,14,0,0,0,0,85.06666667,72.0,100.0,0,0,0,1276,7,2101,0,0,0,0,4380,2680,4,20,0.0,0.0,0.0,0.0,0,0,0,0,Globe Lamp,Benign Traffic,0
192.168.137.63-34.218.147.23-4377-443-6,192.168.137.63,4377,34.218.147.23,443,6,28/09/21 15:57,646699,9,9,853,636,341,0,94.77777778,131.2324062,389,0,70.66666667,131.8114183,2302.462196,27.83365986,38041.11765,47802.82383,126576.0,49.0,646699.0,80837.375,51107.19262,129433.0,570.0,549256.0,68657.0,59376.504,140527.0,49.0,0,0,0,0,184,184,13.91682993,13.91682993,0,389,78.36842105,126.0221367,15881.57895,0,2,1,8,17,0,0,0,1,82.72222222,94.77777778,70.66666667,0,0,0,1489,8,2736,0,0,0,0,4380,3752,5,20,0.0,0.0,0.0,0.0,0,0,0,0,Globe Lamp,Benign Traffic,0
192.168.137.63-34.218.147.23-28839-443-6,192.168.137.63,28839,34.218.147.23,443,6,28/09/21 15:58,890590,9,9,677,620,357,0,75.22222222,113.5867265,373,0,68.88888889,127.0014217,1456.337933,20.21132059,52387.64706,47024.77383,130356.0,0.0,890590.0,111323.75,73559.41164,188134.0,0.0,767361.0,95920.125,84732.23457,228283.0,77.0,0,0,0,0,184,184,10.10566029,10.10566029,0,373,68.26315789,114.830717,13186.09357,0,2,1,8,17,0,0,0,1,72.05555556,75.22222222,68.88888889,0,0,0,1297,8,1875,0,0,0,0,4380,2680,5,20,0.0,0.0,0.0,0.0,0,0,0,0,Globe Lamp,Benign Traffic,0
192.168.137.63-34.210.19.179-30241-8886-6,192.168.137.63,30241,34.210.19.179,8886,6,28/09/21 15:57,61248640,12,10,831,515,309,0,69.25,88.9720334,148,0,51.5,50.2289204,21.97599816,0.359191649,2916601.905,12900000.0,59200000.0,58.0,61200000.0,5568058.182,17800000.0,59200000.0,3704.0,61000000.0,6773550.444,19800000.0,59500000.0,58.0,0,0,0,0,244,204,0.195922718,0.163268931,0,309,58.52173913,72.32557046,5230.988142,0,2,0,13,21,0,0,0,0,61.18181818,69.25,51.5,0,0,0,1208,11,842,12,831,10,515,4380,3752,7,20,1770595.0,0.0,1770595.0,1770595.0,59200000,0,59200000,59200000,Globe Lamp,Benign Traffic,0
192.168.137.63-34.210.19.179-30241-8886-6,192.168.137.63,30241,34.210.19.179,8886,6,28/09/21 16:01,494963,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4.040706073,494963.0,0.0,494963.0,494963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,2.020353036,2.020353036,0,0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3752,3752,0,20,0.0,0.0,0.0,0.0,0,0,0,0,Globe Lamp,Benign Traffic,0
54.212.163.173-192.168.137.157-8886-30856-6,54.212.163.173,8886,192.168.137.157,30856,6,05/10/21 9:28,565477,2,3,362,213,293,69,181.0,158.391919,213,0,71.0,122.9756073,1016.84065,8.842092605,141369.25,67280.77354,238695.0,86845.0,455971.0,455971.0,0.0,455971.0,455971.0,326782.0,163391.0,46612.47902,196351.0,130431.0,1,0,0,0,40,60,3.536837042,5.305255563,0,293,144.6666667,138.7496547,19251.46667,0,0,0,3,5,0,0,0,1,173.6,181.0,71.0,0,0,0,0,0,0,0,0,0,0,5896,4380,1,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
54.212.163.173-192.168.137.157-8886-30856-6,54.212.163.173,8886,192.168.137.157,30856,6,05/10/21 9:31,1085339,2,3,362,213,293,69,181.0,158.391919,213,0,71.0,122.9756073,529.7883887,4.606855554,271334.75,237826.0438,585322.0,86702.0,759015.0,759015.0,0.0,759015.0,759015.0,500017.0,250008.5,230541.5594,413026.0,86991.0,1,0,0,0,40,60,1.842742222,2.764113332,0,293,144.6666667,138.7496547,19251.46667,0,0,0,3,5,0,0,0,1,173.6,181.0,71.0,0,0,0,0,0,0,0,0,0,0,8040,3449,1,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
54.212.163.173-192.168.137.157-8886-30856-6,54.212.163.173,8886,192.168.137.157,30856,6,05/10/21 9:27,471069,2,3,362,213,293,69,181.0,158.391919,213,0,71.0,122.9756073,1220.627976,10.61415631,117767.25,82861.67523,221137.0,24937.0,446132.0,446132.0,0.0,446132.0,446132.0,249932.0,124966.0,17578.67458,137396.0,112536.0,1,0,0,0,40,60,4.245662525,6.368493788,0,293,144.6666667,138.7496547,19251.46667,0,0,0,3,5,0,0,0,1,173.6,181.0,71.0,0,0,0,0,0,0,0,0,0,0,4824,3311,1,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
54.212.163.173-192.168.137.157-8886-30856-6,54.212.163.173,8886,192.168.137.157,30856,6,05/10/21 9:29,1133711,2,3,362,213,293,69,181.0,158.391919,213,0,71.0,122.9756073,507.1839296,4.41029504,283427.75,240257.2811,633583.0,88104.0,942263.0,942263.0,0.0,942263.0,942263.0,500128.0,250064.0,41702.32953,279552.0,220576.0,1,0,0,0,40,60,1.764118016,2.646177024,0,293,144.6666667,138.7496547,19251.46667,0,0,0,3,5,0,0,0,1,173.6,181.0,71.0,0,0,0,0,0,0,0,0,0,0,6968,3949,1,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
54.212.163.173-192.168.137.157-8886-30856-6,54.212.163.173,8886,192.168.137.157,30856,6,05/10/21 9:32,550179,2,3,362,213,293,69,181.0,158.391919,213,0,71.0,122.9756073,1045.114408,9.087951376,137544.75,115004.1695,306587.0,50750.0,444090.0,444090.0,0.0,444090.0,444090.0,499429.0,249714.5,80429.86083,306587.0,192842.0,1,0,0,0,40,60,3.63518055,5.452770825,0,293,144.6666667,138.7496547,19251.46667,0,0,0,3,5,0,0,0,1,173.6,181.0,71.0,0,0,0,0,0,0,0,0,0,0,9112,3018,1,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
54.212.163.173-192.168.137.157-8886-37311-6,54.212.163.173,8886,192.168.137.157,37311,6,05/10/21 13:49,491963,2,3,362,213,293,69,181.0,158.391919,213,0,71.0,122.9756073,1168.787084,10.16336594,122990.75,92187.50401,238295.0,20779.0,471184.0,471184.0,0.0,471184.0,471184.0,253668.0,126834.0,26143.15191,145320.0,108348.0,1,0,0,0,40,60,4.065346378,6.098019567,0,293,144.6666667,138.7496547,19251.46667,0,0,0,3,5,0,0,0,1,173.6,181.0,71.0,0,0,0,0,0,0,0,0,0,0,2680,3466,1,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
54.212.163.173-192.168.137.157-8886-37311-6,54.212.163.173,8886,192.168.137.157,37311,6,05/10/21 13:50,722718,2,3,362,213,293,69,181.0,158.391919,213,0,71.0,122.9756073,795.6076921,6.918327757,180679.5,119119.3282,336079.0,86890.0,510695.0,510695.0,0.0,510695.0,510695.0,635828.0,317914.0,25689.18936,336079.0,299749.0,1,0,0,0,40,60,2.767331103,4.150996654,0,293,144.6666667,138.7496547,19251.46667,0,0,0,3,5,0,0,0,1,173.6,181.0,71.0,0,0,0,0,0,0,0,0,0,0,4824,4311,1,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
54.212.163.173-192.168.137.157-8886-37311-6,54.212.163.173,8886,192.168.137.157,37311,6,05/10/21 13:53,11544928,3,5,431,282,293,69,143.6666667,129.3264603,213,0,56.4,92.50027027,61.7587221,0.692944988,1649275.429,3226399.055,8913876.0,85490.0,11100000.0,5528728.0,6612381.785,10200000.0,853068.0,11000000.0,2753620.25,4130397.041,8913876.0,235655.0,1,0,0,0,60,100,0.259854371,0.433090618,0,293,111.7777778,121.9126509,14862.69444,0,0,0,5,8,0,0,0,1,125.75,143.6666667,56.4,0,0,0,0,0,0,1,215,2,141,6968,3380,2,20,2058090.0,0.0,2058090.0,2058090.0,8913876,0,8913876,8913876,Gosund Plug - Roomba,Benign Traffic,0
192.168.137.157-54.212.163.173-37311-8886-6,192.168.137.157,37311,54.212.163.173,8886,6,05/10/21 13:50,1292433,4,3,282,431,213,0,70.5,100.4141424,293,69,143.6666667,129.3264603,551.6726979,5.416141494,215405.5,157060.6316,458954.0,85515.0,1292433.0,430811.0,293455.8825,756837.0,187819.0,1105980.0,552990.0,132986.9866,647026.0,458954.0,1,0,0,0,80,60,3.094937997,2.321203498,0,293,97.75,102.6933716,10545.92857,0,0,0,5,7,0,0,0,0,111.7142857,70.5,143.6666667,0,0,0,713,5,598,0,0,0,0,3466,4824,1,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
54.212.163.173-192.168.137.157-8886-37311-6,54.212.163.173,8886,192.168.137.157,37311,6,05/10/21 13:52,560934,2,3,362,213,293,69,181.0,158.391919,213,0,71.0,122.9756073,1025.076034,8.913704643,140233.5,115837.4645,306501.0,42255.0,436425.0,436425.0,0.0,436425.0,436425.0,518679.0,259339.5,66696.43292,306501.0,212178.0,1,0,0,0,40,60,3.565481857,5.348222786,0,293,144.6666667,138.7496547,19251.46667,0,0,0,3,5,0,0,0,1,173.6,181.0,71.0,0,0,0,0,0,0,0,0,0,0,5896,3811,1,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
54.212.163.173-192.168.137.157-8886-37311-6,54.212.163.173,8886,192.168.137.157,37311,6,05/10/21 13:53,1879689,2,3,362,213,293,69,181.0,158.391919,213,0,71.0,122.9756073,305.9016678,2.660014502,469922.25,444349.99,1020364.0,87401.0,859325.0,859325.0,0.0,859325.0,859325.0,1239824.0,619912.0,689928.329,1107765.0,132059.0,1,0,0,0,40,60,1.064005801,1.596008701,0,293,144.6666667,138.7496547,19251.46667,0,0,0,3,5,0,0,0,1,173.6,181.0,71.0,0,0,0,0,0,0,2,362,3,213,8040,3018,1,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
192.168.137.157-100.21.156.247-10529-8886-6,192.168.137.157,10529,100.21.156.247,8886,6,01/10/21 13:26,290454,2,1,213,69,213,0,106.5,150.6137444,69,69,69.0,0.0,970.8938421,10.32865789,145227.0,78378.54405,200649.0,89805.0,290454.0,290454.0,0.0,290454.0,290454.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,6.885771929,3.442885965,0,213,123.75,106.8374934,11414.25,0,0,0,2,3,0,0,0,0,165.0,106.5,69.0,0,0,0,0,0,0,0,0,0,0,3483,8040,0,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
192.168.137.157-100.21.156.247-10529-8886-6,192.168.137.157,10529,100.21.156.247,8886,6,01/10/21 13:28,311568,2,1,213,69,213,0,106.5,150.6137444,69,69,69.0,0.0,905.0993684,9.628716685,155784.0,94009.84656,222259.0,89309.0,311568.0,311568.0,0.0,311568.0,311568.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,6.419144456,3.209572228,0,213,123.75,106.8374934,11414.25,0,0,0,2,3,0,0,0,0,165.0,106.5,69.0,0,0,0,0,0,0,0,0,0,0,3000,13400,0,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
192.168.137.157-100.21.156.247-10529-8886-6,192.168.137.157,10529,100.21.156.247,8886,6,01/10/21 13:30,242344,2,1,213,69,213,0,106.5,150.6137444,69,69,69.0,0.0,1163.635163,12.37909748,121172.0,33567.77312,144908.0,97436.0,242344.0,242344.0,0.0,242344.0,242344.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,8.252731654,4.126365827,0,213,123.75,106.8374934,11414.25,0,0,0,2,3,0,0,0,0,165.0,106.5,69.0,0,0,0,0,0,0,0,0,0,0,4104,17688,0,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
192.168.137.157-100.21.156.247-10529-8886-6,192.168.137.157,10529,100.21.156.247,8886,6,01/10/21 13:28,339936,2,1,213,69,213,0,106.5,150.6137444,69,69,69.0,0.0,829.5679187,8.825190624,169968.0,114401.3919,250862.0,89074.0,339936.0,339936.0,0.0,339936.0,339936.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,5.883460416,2.941730208,0,213,123.75,106.8374934,11414.25,0,0,0,2,3,0,0,0,0,165.0,106.5,69.0,0,0,0,0,0,0,0,0,0,0,4380,14472,0,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
192.168.137.157-100.21.156.247-10529-8886-6,192.168.137.157,10529,100.21.156.247,8886,6,01/10/21 13:29,749642,4,2,282,138,213,0,70.5,100.4141424,69,69,69.0,0.0,560.2674343,8.00382049,149928.4,59903.4575,222180.0,87231.0,749642.0,249880.6667,63140.1631,309411.0,183663.0,438722.0,438722.0,0.0,438722.0,438722.0,1,0,0,0,80,40,5.335880327,2.667940163,0,213,90.42857143,89.23724399,7963.285714,0,0,0,4,6,0,0,0,0,105.5,70.5,69.0,0,0,0,420,4,796,0,0,0,0,4242,16616,1,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
192.168.137.157-100.21.156.247-10529-8886-6,192.168.137.157,10529,100.21.156.247,8886,6,01/10/21 13:31,218473,2,1,213,69,213,0,106.5,150.6137444,69,69,69.0,0.0,1290.77735,13.73167394,109236.5,28563.57843,129434.0,89039.0,218473.0,218473.0,0.0,218473.0,218473.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,9.154449291,4.577224646,0,213,123.75,106.8374934,11414.25,0,0,0,2,3,0,0,0,0,165.0,106.5,69.0,0,0,0,0,0,0,0,0,0,0,3966,18760,0,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
192.168.137.157-52.43.232.245-43480-8886-6,192.168.137.157,43480,52.43.232.245,8886,6,04/10/21 14:14,162251,2,1,213,69,213,0,106.5,150.6137444,69,69,69.0,0.0,1738.047839,18.48987063,81125.5,9103.999808,87563.0,74688.0,162251.0,162251.0,0.0,162251.0,162251.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,12.32658042,6.163290211,0,213,123.75,106.8374934,11414.25,0,0,0,2,3,0,0,0,0,165.0,106.5,69.0,0,0,0,0,0,0,0,0,0,0,3796,4824,0,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
192.168.137.157-52.43.232.245-43480-8886-6,192.168.137.157,43480,52.43.232.245,8886,6,04/10/21 14:16,273571,2,1,213,69,213,0,106.5,150.6137444,69,69,69.0,0.0,1030.811014,10.96607462,136785.5,60557.33185,179606.0,93965.0,273571.0,273571.0,0.0,273571.0,273571.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,7.310716414,3.655358207,0,213,123.75,106.8374934,11414.25,0,0,0,2,3,0,0,0,0,165.0,106.5,69.0,0,0,0,0,0,0,0,0,0,0,3520,6968,0,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
192.168.137.157-52.43.232.245-43480-8886-6,192.168.137.157,43480,52.43.232.245,8886,6,04/10/21 14:18,257692,2,1,213,69,213,0,106.5,150.6137444,69,69,69.0,0.0,1094.329665,11.64180495,128846.0,58046.39567,169891.0,87801.0,257692.0,257692.0,0.0,257692.0,257692.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,7.761203297,3.880601648,0,213,123.75,106.8374934,11414.25,0,0,0,2,3,0,0,0,0,165.0,106.5,69.0,0,0,0,0,0,0,0,0,0,0,3244,9112,0,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
192.168.137.157-52.43.232.245-43480-8886-6,192.168.137.157,43480,52.43.232.245,8886,6,04/10/21 14:15,294837,2,1,213,69,213,0,106.5,150.6137444,69,69,69.0,0.0,956.4606884,10.17511371,147418.5,83372.83925,206372.0,88465.0,294837.0,294837.0,0.0,294837.0,294837.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,6.783409138,3.391704569,0,213,123.75,106.8374934,11414.25,0,0,0,2,3,0,0,0,0,165.0,106.5,69.0,0,0,0,0,0,0,0,0,0,0,3658,5896,0,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
192.168.137.157-52.43.232.245-43480-8886-6,192.168.137.157,43480,52.43.232.245,8886,6,04/10/21 14:17,450851,2,1,213,69,213,0,106.5,150.6137444,69,69,69.0,0.0,625.4838073,6.654083056,225425.5,194829.8385,363191.0,87660.0,450851.0,450851.0,0.0,450851.0,450851.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,4.436055371,2.218027685,0,213,123.75,106.8374934,11414.25,0,0,0,2,3,0,0,0,0,165.0,106.5,69.0,0,0,0,0,0,0,0,0,0,0,3382,8040,0,20,0.0,0.0,0.0,0.0,0,0,0,0,Gosund Plug - Roomba,Benign Traffic,0
192.168.137.157-52.43.232.245-43480-8886-6,192.168.137.157,43480,52.43.232.245,8886,6,04/10/21 14:21,12779439,4,2,282,138,213,0,70.5,100.4141424,69,69,69.0,0.0,32.86529244,0.469504178,2555887.8,5277559.002,12000000.0,87422.0,12800000.0,4259813.0,6698590.598,12000000.0,275225.0,12300000.0,12300000.0,0.0,12300000.0,12300000.0,1,0,0,0,80,40,0.313002785,0.156501393,0,213,90.42857143,89.23724399,7963.285714,0,0,0,4,6,0,0,0,0,105.5,70.5,69.0,0,0,0,0,0,0,4,282,2,138,4173,14472,1,20,275225.0,0.0,275225.0,275225.0,12000000,0,12000000,12000000,Gosund Plug - Roomba,Benign Traffic,0
